"","Emp ID","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","dept","salary","status"
"9807",11807,0.64,0.94,4,210,3,0,0,"product_mng","low","exist"
"9808",11808,0.65,0.95,2,180,2,0,0,"product_mng","low","exist"
"9809",11809,0.69,0.9,5,103,5,0,0,"product_mng","low","exist"
"9810",11810,0.93,0.51,4,110,3,0,0,"product_mng","low","exist"
"9811",11811,0.73,0.9,5,184,3,0,0,"IT","low","exist"
"9812",11812,0.83,0.6,4,161,2,0,0,"management","high","exist"
"9813",11813,0.82,0.49,5,210,3,0,0,"management","high","exist"
"9814",11814,0.39,0.91,2,212,2,0,0,"management","high","exist"
"9815",11815,0.53,0.47,6,106,6,0,0,"management","high","exist"
"9816",11816,0.88,0.81,4,179,3,0,0,"management","high","exist"
"9817",11817,0.8,0.6,5,217,3,0,0,"management","high","exist"
"9818",11818,0.68,0.79,4,184,3,0,0,"marketing","low","exist"
"9819",11819,0.66,0.6,3,210,2,0,0,"sales","low","exist"
"9820",11820,0.61,0.61,4,246,2,0,0,"accounting","low","exist"
"9821",11821,0.74,0.55,4,262,3,0,0,"support","low","exist"
"9822",11822,0.61,0.83,4,245,3,1,1,"technical","low","exist"
"9823",11823,0.57,0.99,3,222,3,1,1,"management","low","exist"
"9824",11824,0.68,0.54,4,146,4,0,1,"marketing","medium","exist"
"9825",11825,0.75,0.79,4,263,3,0,1,"marketing","medium","exist"
"9826",11826,0.29,0.57,5,134,2,0,1,"marketing","medium","exist"
"9827",11827,0.81,0.81,5,250,4,0,1,"sales","medium","exist"
"9828",11828,0.53,0.68,4,173,3,0,0,"sales","medium","exist"
"9829",11829,0.42,0.96,6,173,3,0,0,"sales","medium","exist"
"9830",11830,0.64,0.67,4,252,3,1,0,"sales","medium","exist"
"9831",11831,0.63,0.5,2,230,4,0,0,"sales","medium","exist"
"9832",11832,0.81,0.81,4,212,2,1,0,"sales","medium","exist"
"9833",11833,0.71,0.66,5,187,2,0,0,"sales","medium","exist"
"9834",11834,0.7,0.83,5,241,2,0,0,"sales","medium","exist"
"9835",11835,0.53,1,3,164,4,0,0,"IT","medium","exist"
"9836",11836,0.16,0.93,6,218,6,1,0,"product_mng","high","exist"
"9837",11837,0.17,0.55,4,194,3,0,0,"product_mng","low","exist"
"9838",11838,0.7,0.95,3,158,2,0,0,"product_mng","medium","exist"
"9839",11839,0.43,0.88,2,149,4,0,0,"product_mng","medium","exist"
"9840",11840,0.49,0.62,4,161,2,0,0,"IT","medium","exist"
"9841",11841,0.5,0.9,5,226,2,0,0,"management","high","exist"
"9842",11842,0.57,0.59,2,111,2,0,0,"management","high","exist"
"9843",11843,0.68,0.75,4,258,3,0,0,"management","high","exist"
"9844",11844,0.62,0.61,3,266,2,0,0,"management","high","exist"
"9845",11845,0.69,0.75,3,253,3,0,0,"management","high","exist"
"9846",11846,0.63,0.7,5,160,3,0,0,"management","high","exist"
"9847",11847,0.76,0.62,5,230,3,1,0,"marketing","low","exist"
"9848",11848,0.62,0.76,5,198,3,0,0,"sales","low","exist"
"9849",11849,0.82,0.69,3,250,3,0,0,"accounting","low","exist"
"9850",11850,0.2,0.7,4,225,5,0,0,"support","low","exist"
"9851",11851,0.16,0.7,3,178,3,1,0,"technical","low","exist"
"9852",11852,0.2,0.78,4,196,3,0,0,"management","low","exist"
"9853",11853,0.53,0.51,4,240,2,0,0,"marketing","low","exist"
"9854",11854,0.71,0.63,3,204,3,0,0,"marketing","low","exist"
"9855",11855,0.7,0.93,3,250,3,0,0,"marketing","low","exist"
"9856",11856,0.92,0.94,2,224,2,0,0,"sales","low","exist"
"9857",11857,0.81,0.92,4,268,3,0,0,"sales","low","exist"
"9858",11858,0.79,0.62,5,167,3,0,0,"sales","low","exist"
"9859",11859,0.53,0.64,3,168,3,0,0,"sales","low","exist"
"9860",11860,0.51,0.56,4,168,2,0,0,"sales","low","exist"
"9861",11861,0.78,0.9,5,158,3,0,0,"sales","low","exist"
"9862",11862,0.5,0.91,3,240,3,0,0,"sales","low","exist"
"9863",11863,0.92,1,4,261,4,0,0,"sales","medium","exist"
"9864",11864,0.59,0.54,4,176,2,0,0,"technical","medium","exist"
"9865",11865,0.77,0.55,3,217,3,0,0,"support","medium","exist"
"9866",11866,0.74,0.87,5,224,2,0,0,"support","medium","exist"
"9867",11867,0.67,0.97,4,196,3,0,0,"support","medium","exist"
"9868",11868,0.56,0.59,3,223,3,0,0,"support","medium","exist"
"9869",11869,0.84,0.44,5,131,5,1,0,"support","medium","exist"
"9870",11870,0.53,0.77,2,167,2,0,0,"support","medium","exist"
"9871",11871,0.86,0.71,5,273,3,0,0,"support","medium","exist"
"9872",11872,0.77,0.68,3,98,3,0,0,"support","medium","exist"
"9873",11873,0.97,0.94,4,253,3,0,0,"support","medium","exist"
"9874",11874,0.69,0.87,5,174,3,0,0,"support","medium","exist"
"9875",11875,0.73,0.9,3,274,2,0,0,"support","high","exist"
"9876",11876,0.42,0.47,6,174,5,0,0,"technical","low","exist"
"9877",11877,0.4,0.47,5,173,5,0,0,"technical","medium","exist"
"9878",11878,0.33,0.41,2,198,4,0,0,"technical","medium","exist"
"9879",11879,0.68,0.66,3,238,2,0,0,"management","medium","exist"
"9880",11880,0.78,0.8,3,256,2,0,0,"IT","medium","exist"
"9881",11881,0.92,0.6,3,179,2,0,0,"IT","low","exist"
"9882",11882,0.66,0.66,4,273,4,1,0,"IT","low","exist"
"9883",11883,0.6,0.45,3,104,4,0,0,"IT","low","exist"
"9884",11884,0.86,0.83,4,208,3,1,0,"IT","low","exist"
"9885",11885,0.61,0.49,3,275,2,0,0,"product_mng","low","exist"
"9886",11886,0.71,0.68,3,231,2,1,0,"product_mng","low","exist"
"9887",11887,0.86,0.62,4,186,3,0,0,"product_mng","low","exist"
"9888",11888,0.96,0.59,3,241,3,0,0,"product_mng","low","exist"
"9889",11889,0.7,0.54,3,194,2,1,0,"IT","low","exist"
"9890",11890,0.38,0.49,4,196,3,0,1,"management","high","exist"
"9891",11891,0.39,0.75,6,185,3,0,1,"management","high","exist"
"9892",11892,0.49,0.4,2,148,2,1,1,"management","high","exist"
"9893",11893,0.78,0.62,4,150,3,0,1,"management","high","exist"
"9894",11894,0.74,0.79,5,121,5,0,1,"management","high","exist"
"9895",11895,0.82,0.76,4,266,3,0,1,"management","high","exist"
"9896",11896,0.6,0.42,2,109,6,0,0,"sales","low","exist"
"9897",11897,0.72,0.99,3,143,4,0,0,"sales","low","exist"
"9898",11898,0.73,0.97,3,174,3,0,0,"sales","low","exist"
"9899",11899,0.89,0.55,4,159,2,0,0,"sales","medium","exist"
"9900",11900,0.74,0.94,4,157,2,0,0,"sales","medium","exist"
"9901",11901,0.83,0.57,2,222,2,0,0,"sales","medium","exist"
"9902",11902,0.24,0.88,5,199,5,1,0,"sales","medium","exist"
"9903",11903,0.93,0.89,3,255,7,1,0,"sales","medium","exist"
"9904",11904,0.96,0.62,4,253,7,0,0,"sales","medium","exist"
"9905",11905,0.16,0.68,5,149,7,1,0,"sales","medium","exist"
"9906",11906,0.21,0.85,6,285,7,0,0,"sales","medium","exist"
"9907",11907,0.69,0.54,3,164,7,0,0,"sales","medium","exist"
"9908",11908,0.66,0.96,3,243,3,1,0,"sales","medium","exist"
"9909",11909,0.67,0.39,2,207,7,0,0,"sales","medium","exist"
"9910",11910,0.85,0.58,4,186,7,0,0,"sales","medium","exist"
"9911",11911,0.37,0.92,4,211,7,0,0,"sales","high","exist"
"9912",11912,0.64,0.64,2,190,3,0,0,"sales","low","exist"
"9913",11913,0.91,0.82,2,241,3,0,0,"sales","medium","exist"
"9914",11914,0.96,0.68,3,206,3,0,0,"sales","medium","exist"
"9915",11915,0.74,0.7,4,273,3,0,0,"sales","medium","exist"
"9916",11916,0.94,0.99,2,157,3,0,0,"sales","medium","exist"
"9917",11917,0.37,0.72,3,183,2,0,0,"sales","low","exist"
"9918",11918,0.92,0.85,3,151,6,1,0,"sales","low","exist"
"9919",11919,0.86,0.72,3,217,3,0,0,"sales","low","exist"
"9920",11920,0.66,0.49,5,235,8,1,0,"sales","low","exist"
"9921",11921,0.19,0.61,4,127,8,0,0,"sales","low","exist"
"9922",11922,0.65,0.61,5,167,8,0,0,"sales","low","exist"
"9923",11923,0.92,0.44,3,260,8,0,0,"sales","low","exist"
"9924",11924,0.83,0.8,3,240,8,0,0,"sales","low","exist"
"9925",11925,0.94,0.82,4,187,3,0,0,"sales","low","exist"
"9926",11926,0.42,0.69,3,126,2,0,0,"sales","low","exist"
"9927",11927,0.78,0.53,6,168,3,0,0,"sales","low","exist"
"9928",11928,0.58,0.76,4,197,5,0,0,"sales","low","exist"
"9929",11929,0.5,0.64,2,170,8,0,0,"sales","low","exist"
"9930",11930,0.82,0.76,3,219,8,1,0,"IT","low","exist"
"9931",11931,0.97,0.92,6,137,8,1,0,"product_mng","low","exist"
"9932",11932,0.8,0.93,3,225,4,0,0,"product_mng","low","exist"
"9933",11933,0.82,0.84,3,194,3,0,0,"product_mng","low","exist"
"9934",11934,0.95,0.99,5,251,4,0,0,"product_mng","low","exist"
"9935",11935,0.88,0.51,5,195,4,0,0,"IT","low","exist"
"9936",11936,0.5,0.86,3,180,7,0,1,"management","high","exist"
"9937",11937,0.53,0.8,2,225,7,1,1,"management","high","exist"
"9938",11938,0.82,0.74,3,229,7,0,1,"management","high","exist"
"9939",11939,0.15,0.74,6,144,7,0,1,"management","high","exist"
"9940",11940,0.92,0.7,3,129,3,0,1,"management","high","exist"
"9941",11941,0.53,0.74,3,172,10,0,1,"management","high","exist"
"9942",11942,0.58,1,4,220,10,0,0,"marketing","medium","exist"
"9943",11943,0.88,0.74,3,273,10,0,0,"sales","medium","exist"
"9944",11944,0.85,0.72,3,245,10,0,0,"accounting","medium","exist"
"9945",11945,0.99,0.68,5,264,10,1,0,"support","medium","exist"
"9946",11946,0.94,0.73,3,268,10,0,0,"technical","medium","exist"
"9947",11947,0.63,0.94,3,172,3,0,0,"management","medium","exist"
"9948",11948,0.85,0.9,3,245,3,0,0,"marketing","medium","exist"
"9949",11949,0.95,0.66,5,192,3,0,0,"marketing","medium","exist"
"9950",11950,0.71,0.66,3,268,4,0,0,"marketing","high","exist"
"9951",11951,0.49,0.88,4,244,3,0,0,"sales","low","exist"
"9952",11952,0.71,0.69,4,222,4,0,0,"sales","medium","exist"
"9953",11953,0.52,0.62,5,239,2,0,0,"sales","medium","exist"
"9954",11954,0.48,0.72,3,143,4,0,0,"sales","medium","exist"
"9955",11955,0.82,0.79,3,160,3,0,0,"sales","medium","exist"
"9956",11956,0.83,0.76,2,255,7,0,0,"sales","low","exist"
"9957",11957,0.85,0.87,4,152,7,0,0,"sales","low","exist"
"9958",11958,0.57,0.64,4,226,7,0,0,"sales","low","exist"
"9959",11959,0.16,0.63,5,266,7,0,0,"IT","low","exist"
"9960",11960,0.85,0.64,5,256,7,0,0,"product_mng","low","exist"
"9961",11961,0.82,0.67,3,198,3,1,0,"product_mng","low","exist"
"9962",11962,0.9,0.89,4,254,7,0,0,"product_mng","low","exist"
"9963",11963,0.92,0.64,2,104,7,0,0,"product_mng","low","exist"
"9964",11964,0.9,0.48,4,136,7,0,0,"IT","low","exist"
"9965",11965,0.82,0.8,5,205,3,0,0,"IT","low","exist"
"9966",11966,0.84,0.81,4,236,3,1,0,"IT","low","exist"
"9967",11967,0.92,0.65,3,176,3,0,0,"IT","low","exist"
"9968",11968,0.82,0.82,3,148,3,0,0,"IT","low","exist"
"9969",11969,0.8,0.8,4,146,3,1,0,"IT","low","exist"
"9970",11970,0.6,0.85,3,242,2,0,0,"IT","low","exist"
"9971",11971,0.14,0.38,5,115,6,1,0,"marketing","high","exist"
"9972",11972,0.85,0.89,4,150,3,0,0,"accounting","high","exist"
"9973",11973,0.55,0.81,3,239,8,0,0,"accounting","high","exist"
"9974",11974,0.49,0.71,4,178,8,0,0,"IT","medium","exist"
"9975",11975,0.82,0.58,5,263,8,0,0,"IT","medium","exist"
"9976",11976,0.59,0.77,3,272,8,0,0,"management","high","exist"
"9977",11977,0.9,0.82,3,133,8,0,0,"marketing","medium","exist"
"9978",11978,0.62,0.72,3,149,3,1,0,"marketing","medium","exist"
"9979",11979,0.61,0.68,3,193,2,0,0,"marketing","medium","exist"
"9980",11980,0.52,0.55,5,174,3,1,0,"sales","medium","exist"
"9981",11981,0.79,0.87,4,223,5,0,0,"sales","medium","exist"
"9982",11982,0.49,0.89,4,201,8,0,0,"sales","medium","exist"
"9983",11983,0.73,0.67,2,139,8,0,0,"sales","medium","exist"
"9984",11984,0.67,0.49,5,241,8,0,0,"sales","medium","exist"
"9985",11985,0.52,0.61,4,187,4,1,0,"sales","medium","exist"
"9986",11986,0.72,0.64,4,192,3,0,0,"sales","medium","exist"
"9987",11987,0.48,0.5,5,142,4,0,0,"IT","medium","exist"
"9988",11988,0.19,0.79,4,229,4,0,0,"product_mng","medium","exist"
"9989",11989,0.49,0.49,3,104,7,0,0,"product_mng","high","exist"
"9990",11990,0.9,0.76,3,255,7,0,0,"product_mng","low","exist"
"9991",11991,0.49,0.49,4,212,7,0,0,"product_mng","medium","exist"
"9992",11992,0.6,0.53,2,235,7,0,0,"IT","medium","exist"
"9993",11993,0.62,0.85,3,237,3,1,0,"IT","medium","exist"
"9994",11994,0.64,0.5,4,253,10,0,1,"management","high","exist"
"9995",11995,0.22,0.94,3,193,10,0,1,"management","high","exist"
"9996",11996,0.9,0.55,3,259,10,1,1,"management","high","exist"
"9997",11997,0.74,0.95,5,266,10,0,1,"management","high","exist"
"9998",11998,0.85,0.54,3,185,10,0,1,"management","high","exist"
"9999",11999,0.33,0.65,3,172,10,0,1,"marketing","high","exist"
"10000",12000,0.5,0.73,4,180,3,0,0,"IT","low","exist"
"10001",12784,0.66,0.66,3,225,3,0,0,"technical","low","exist"
"10002",12785,0.2,0.69,6,236,4,0,0,"technical","low","exist"
"10003",12786,0.97,0.78,3,268,3,1,0,"technical","low","exist"
"10004",12787,0.59,0.73,2,230,3,0,0,"technical","low","exist"
"10005",12788,0.88,0.6,4,162,2,0,0,"technical","low","exist"
"10006",12789,0.16,0.73,4,197,2,0,0,"technical","low","exist"
"10007",12790,0.61,0.96,3,247,3,0,0,"support","low","exist"
"10008",12791,0.52,0.79,4,234,3,0,0,"support","low","exist"
"10009",12792,0.82,0.49,4,276,4,0,0,"support","low","exist"
"10010",12793,0.75,0.94,5,217,2,0,0,"support","medium","exist"
"10011",12794,0.62,0.5,4,156,2,0,0,"support","medium","exist"
"10012",12795,0.91,0.88,3,189,2,0,0,"support","medium","exist"
"10013",12796,0.61,0.98,2,238,4,0,0,"support","medium","exist"
"10014",12797,0.79,0.77,3,201,6,1,0,"support","medium","exist"
"10015",12798,0.9,0.93,4,263,3,1,0,"support","medium","exist"
"10016",12799,0.75,0.83,3,146,3,0,0,"support","medium","exist"
"10017",12800,0.81,0.64,4,213,3,0,0,"support","medium","exist"
"10018",12801,0.59,0.88,3,159,2,0,0,"technical","medium","exist"
"10019",12802,0.56,0.83,3,236,3,1,0,"technical","medium","exist"
"10020",12803,0.98,0.79,5,257,4,0,0,"technical","medium","exist"
"10021",12804,0.59,0.72,4,168,4,0,0,"management","medium","exist"
"10022",12805,0.61,0.67,4,151,3,0,0,"IT","high","exist"
"10023",12806,0.78,0.7,4,139,3,0,0,"IT","low","exist"
"10024",12807,0.55,0.93,5,196,3,0,0,"IT","medium","exist"
"10025",12808,0.2,0.97,4,237,5,0,0,"IT","medium","exist"
"10026",12809,0.79,0.44,2,236,3,0,0,"IT","medium","exist"
"10027",12810,0.52,0.98,4,265,3,0,0,"product_mng","medium","exist"
"10028",12811,0.97,0.52,4,207,3,0,0,"product_mng","low","exist"
"10029",12812,0.63,0.94,4,219,3,0,0,"product_mng","low","exist"
"10030",12813,0.85,0.99,3,208,2,0,0,"product_mng","low","exist"
"10031",12814,0.59,0.74,3,240,3,0,0,"IT","low","exist"
"10032",12815,0.64,0.6,3,135,3,0,0,"RandD","low","exist"
"10033",12816,0.8,0.67,3,236,3,1,0,"RandD","low","exist"
"10034",12817,0.61,0.75,3,140,3,0,0,"RandD","low","exist"
"10035",12818,0.87,0.61,3,162,2,0,0,"RandD","low","exist"
"10036",12819,0.75,0.59,3,117,3,1,0,"RandD","medium","exist"
"10037",12820,0.96,0.51,4,225,3,0,0,"marketing","medium","exist"
"10038",12821,0.75,0.92,3,211,3,0,0,"sales","medium","exist"
"10039",12822,0.19,0.58,4,173,5,0,0,"accounting","medium","exist"
"10040",12823,0.52,0.97,4,170,3,0,0,"support","medium","exist"
"10041",12824,0.6,0.6,3,242,3,0,0,"technical","medium","exist"
"10042",12825,0.9,0.81,4,175,3,0,0,"management","medium","exist"
"10043",12826,0.89,0.92,3,195,2,0,0,"marketing","medium","exist"
"10044",12827,0.54,0.93,4,184,2,1,0,"marketing","medium","exist"
"10045",12828,0.99,0.55,3,170,3,0,0,"marketing","medium","exist"
"10046",12829,0.66,0.56,4,185,3,0,0,"sales","medium","exist"
"10047",12830,0.92,0.64,4,259,2,0,0,"sales","medium","exist"
"10048",12831,0.19,0.72,4,102,3,0,0,"sales","medium","exist"
"10049",12832,0.39,0.37,5,156,4,0,0,"sales","medium","exist"
"10050",12833,0.41,0.68,3,191,4,0,0,"sales","medium","exist"
"10051",12834,0.6,0.49,3,239,2,0,0,"sales","medium","exist"
"10052",12835,0.95,0.54,4,235,4,0,0,"sales","medium","exist"
"10053",12836,0.51,0.87,2,130,4,0,0,"sales","medium","exist"
"10054",12837,0.54,0.74,2,166,3,0,0,"sales","medium","exist"
"10055",12838,0.16,0.54,5,206,5,0,0,"sales","medium","exist"
"10056",12839,0.98,0.77,3,191,2,0,0,"sales","medium","exist"
"10057",12840,0.65,0.75,3,214,3,0,0,"sales","medium","exist"
"10058",12841,0.38,0.5,3,196,3,0,0,"sales","medium","exist"
"10059",12842,0.95,0.71,4,151,4,0,0,"sales","medium","exist"
"10060",12843,0.6,0.62,5,165,2,0,0,"sales","medium","exist"
"10061",12844,0.78,0.91,3,177,2,0,0,"sales","high","exist"
"10062",12845,0.19,0.63,6,241,6,0,0,"sales","high","exist"
"10063",12846,0.56,0.99,4,230,3,0,0,"sales","high","exist"
"10064",12847,0.21,0.71,4,270,2,0,0,"sales","high","exist"
"10065",12848,0.83,0.71,3,234,4,0,0,"accounting","high","exist"
"10066",12849,0.5,0.64,3,257,2,1,0,"accounting","high","exist"
"10067",12850,0.74,0.87,5,264,3,0,0,"accounting","high","exist"
"10068",12851,0.75,0.83,4,133,4,0,0,"hr","high","exist"
"10069",12852,0.85,0.66,4,155,4,0,0,"hr","high","exist"
"10070",12853,0.93,0.59,3,202,2,0,0,"hr","high","exist"
"10071",12854,0.76,0.7,3,136,2,0,0,"hr","high","exist"
"10072",12855,0.91,0.78,3,269,3,1,0,"technical","high","exist"
"10073",12856,0.22,0.54,6,169,4,0,0,"technical","low","exist"
"10074",12857,0.78,0.52,5,192,3,1,0,"technical","low","exist"
"10075",12858,0.53,0.8,4,241,3,1,0,"technical","low","exist"
"10076",12859,0.58,0.69,4,165,3,0,0,"technical","low","exist"
"10077",12860,0.99,0.81,3,183,2,0,0,"technical","low","exist"
"10078",12861,0.62,0.64,4,163,3,0,0,"technical","low","exist"
"10079",12862,0.59,0.69,3,162,3,0,0,"technical","low","exist"
"10080",12863,0.13,0.76,5,219,4,0,0,"technical","low","exist"
"10081",12864,0.19,0.63,4,278,6,0,0,"technical","low","exist"
"10082",12865,0.94,0.99,2,273,4,0,0,"technical","low","exist"
"10083",12866,0.53,0.96,4,272,2,0,0,"support","low","exist"
"10084",12867,0.96,0.85,5,168,2,0,0,"support","low","exist"
"10085",12868,0.62,0.87,4,221,3,1,0,"support","low","exist"
"10086",12869,0.81,0.86,4,213,3,0,0,"support","low","exist"
"10087",12870,0.63,0.78,4,275,3,0,0,"support","low","exist"
"10088",12871,0.92,0.68,5,177,4,0,0,"support","medium","exist"
"10089",12872,0.83,0.74,4,249,2,0,0,"support","medium","exist"
"10090",12873,0.49,0.37,5,246,3,0,0,"support","medium","exist"
"10091",12874,0.8,0.66,4,223,3,0,0,"support","medium","exist"
"10092",12875,0.54,0.76,4,244,2,0,0,"support","medium","exist"
"10093",12876,0.37,0.72,3,169,2,1,0,"support","medium","exist"
"10094",12877,0.93,0.56,5,140,3,0,0,"technical","medium","exist"
"10095",12878,0.88,0.99,5,253,2,0,0,"technical","medium","exist"
"10096",12879,0.79,0.87,3,194,2,0,0,"technical","medium","exist"
"10097",12880,0.65,0.88,4,173,3,0,0,"management","medium","exist"
"10098",12881,0.72,0.7,4,172,3,0,0,"IT","medium","exist"
"10099",12882,0.58,0.49,3,167,3,0,0,"IT","medium","exist"
"10100",12883,0.37,0.51,2,153,3,0,0,"IT","high","exist"
"10101",12884,0.87,0.97,4,243,3,0,0,"IT","high","exist"
"10102",12885,0.63,0.72,6,163,4,0,0,"IT","high","exist"
"10103",12886,0.72,0.79,3,221,3,0,0,"product_mng","high","exist"
"10104",12887,0.36,0.55,3,191,3,0,0,"product_mng","high","exist"
"10105",12888,0.96,0.7,4,272,3,0,0,"product_mng","high","exist"
"10106",12889,0.52,0.37,2,118,2,0,0,"product_mng","high","exist"
"10107",12890,0.16,0.83,5,173,4,0,0,"IT","high","exist"
"10108",12891,0.63,0.55,4,200,3,1,0,"RandD","low","exist"
"10109",12892,0.92,0.76,5,132,3,1,0,"RandD","low","exist"
"10110",12893,0.82,0.49,4,180,2,0,0,"RandD","low","exist"
"10111",12894,0.18,0.54,4,145,5,0,0,"RandD","low","exist"
"10112",12895,0.73,0.48,4,139,2,0,0,"RandD","low","exist"
"10113",12896,0.44,0.61,5,230,6,0,0,"marketing","low","exist"
"10114",12897,0.73,0.62,4,247,4,0,0,"sales","low","exist"
"10115",12898,0.62,0.95,4,140,2,0,0,"accounting","low","exist"
"10116",12899,0.94,0.8,4,266,3,1,0,"support","medium","exist"
"10117",12900,0.76,0.74,4,261,3,0,0,"technical","medium","exist"
"10118",12901,0.89,0.49,4,275,3,0,0,"management","medium","exist"
"10119",12902,0.9,0.88,5,254,2,0,0,"marketing","medium","exist"
"10120",12903,1,0.93,5,231,2,0,0,"marketing","medium","exist"
"10121",12904,0.71,0.9,3,138,3,0,0,"marketing","medium","exist"
"10122",12905,0.73,0.97,4,163,3,0,0,"sales","medium","exist"
"10123",12906,0.97,0.9,5,262,3,0,0,"sales","medium","exist"
"10124",12907,0.6,0.59,4,201,3,0,0,"sales","medium","exist"
"10125",12908,0.82,0.67,3,229,3,0,0,"sales","medium","exist"
"10126",12909,0.95,0.48,4,228,2,0,0,"sales","medium","exist"
"10127",12910,0.88,0.65,5,228,3,0,0,"sales","medium","exist"
"10128",12911,0.79,0.49,3,273,3,0,0,"sales","medium","exist"
"10129",12912,0.52,0.96,4,171,2,0,0,"sales","medium","exist"
"10130",12913,0.22,0.61,3,148,5,0,0,"sales","medium","exist"
"10131",12914,0.59,0.96,5,211,3,0,0,"sales","medium","exist"
"10132",12915,0.84,0.64,2,211,3,0,0,"sales","medium","exist"
"10133",12916,0.54,0.41,3,175,3,0,0,"sales","medium","exist"
"10134",12917,1,0.86,4,245,4,0,0,"sales","medium","exist"
"10135",12918,0.93,0.59,3,273,2,1,0,"sales","medium","exist"
"10136",12919,0.96,0.55,3,225,4,1,0,"sales","medium","exist"
"10137",12920,0.56,0.41,5,152,3,0,0,"sales","medium","exist"
"10138",12921,0.49,0.66,5,194,3,0,0,"sales","medium","exist"
"10139",12922,0.89,0.51,4,185,3,1,0,"sales","high","exist"
"10140",12923,0.57,0.91,3,193,2,0,0,"sales","low","exist"
"10141",12924,0.96,0.64,3,166,2,0,0,"accounting","medium","exist"
"10142",12925,0.65,0.89,5,223,3,1,0,"accounting","medium","exist"
"10143",12926,0.14,0.66,5,281,4,1,0,"accounting","medium","exist"
"10144",12927,0.64,0.49,3,241,3,0,0,"hr","medium","exist"
"10145",12928,0.98,0.91,3,165,2,1,0,"hr","medium","exist"
"10146",12929,0.71,0.59,4,143,2,0,0,"hr","medium","exist"
"10147",12930,0.96,0.49,5,137,3,0,0,"hr","medium","exist"
"10148",12931,0.9,0.57,4,185,3,1,0,"technical","medium","exist"
"10149",12932,0.52,0.96,3,271,3,1,0,"technical","medium","exist"
"10150",12933,0.78,0.98,4,207,2,1,0,"technical","medium","exist"
"10151",12934,0.62,0.69,4,184,3,0,0,"technical","low","exist"
"10152",12935,0.6,0.8,4,253,2,0,0,"technical","low","exist"
"10153",12936,0.82,0.62,3,152,6,0,0,"technical","low","exist"
"10154",12937,0.52,0.55,3,225,2,0,0,"technical","low","exist"
"10155",12938,0.13,0.84,5,189,5,0,0,"technical","low","exist"
"10156",12939,0.97,0.93,3,153,2,0,0,"technical","low","exist"
"10157",12940,0.63,0.9,4,245,3,0,0,"technical","low","exist"
"10158",12941,0.68,0.78,5,233,3,0,0,"technical","high","exist"
